app_id;app_name;review_text;review_score;review_votes
10;Counter-Strike;Counter Strike 1.6  The only game that lets you have a 5 kill streak and a defuse with 300+ ping  11/10- Would lag again.  Also, a surprisingly successful dating program. Watch the chat when a girl gamer joins the server and see how many players hit on her. Counter Strike is truly the definition of 'international love'.;1;1
10;Counter-Strike;  miss this game ?;1;1
10;Counter-Strike;Score says it all. There's another version out called Counter-Strike: Source, but it's nothing compared to how the original Counter-Strike is. Plus, now adays it's really really cheap, like 10 dollars off of steam. As well, it has like the biggest competitive gaming community in the world, with hundreds of thousands of dollars worth of tournaments and players etc... good stuff.;1;1
10;Counter-Strike;Think you got skills because you came from CS:GO?  Think you got skills cause you came from COD?  Think you got skills cause you just bought fallout 4 and still got money left on your steam account?   Well let me tell you a story.         You're going to suck ???.       Alot of ???.;1;1
10;Counter-Strike;NOSTALGIA  classic footstep sounds classic knife default weapons no 'Russians' no troll not p2w [ same all cs games - (but nexon zombies is p2w) everything is O.K. + 11/10 Best game ever. -;1;1
10;Counter-Strike;Perfect for anybody who like shooter game. Just be careful when searching server though.;1;1
10;Counter-Strike;Gaming History!;1;1
10;Counter-Strike;best bhops 2003;1;1
10;Counter-Strike;Quake was the first game I was ever really addicted to and focused a big portion of my time on for months or years at a time. Counter-Strike was the second - and easily more addicting. There's a reason that I still compare every multi-player shooter experience back to original Counter-Strike, to this day. There's a reason I still compare every server community to this (Counter-Strike servers each had their own community and personality and people truly got to know each other back in the day, compared to these days, where a server is just something you're automatically dumped into and feels like every other server).  Despite many iterations, nothing quite plays like the original. It's not hard to see why there are still 10,000 to 60,000 people playing this  at any one time on any day , fifteen years after launch and why it is always in the top ten games currently being played on all of Steam.  This is where it all started. Without this, there's an entire genre of shooter and multi-player that just vanishes. The original days of Counter-Strike remain the most enjoyable gaming experiences of my entire life. It's unlikely that will ever be trumped.;1;0
10;Counter-Strike;Counter-Strike is a first-person shooter game from Valve, the first of the Counter-Strike series.  Counter-Strike is a round based game where you play as counter terrorist or play as terrorist. As a counter terrorist, your task is to prevent the terrorist from planting a bomb and detonate it or rescue a captured hostages and lead them to the hostage rescue zone, while the terrorist team has to do the opposite. Weapons has hard recoil so you can't just spray and pray, short burst fire can save you in critical situation. Before the round begins, you can and need to buy weapons and equipments with money, you get money by winning the round or killing the enemy team. This type of gameplay encourages team work.  Counter-Strike is a good game. I recommend this game.  Rating 8/10;1;0
10;Counter-Strike;Dont buy this game it's too much fun;1;1
10;Counter-Strike;Consumed my teen years. LANs lans and more lans. Memories.;1;1
10;Counter-Strike;How to end your life  Step 1 - Download this game  done .;1;1
10;Counter-Strike;Counter-Strike was the game that changed everything for me in FPS games, coming from older games like the FPS Game Blood back in (1997) when I was only 10 years old and Half-Life, Counter-Strike changed everything for me it was litterally the best thing ever.  The quality of the game was never about the visuals for me but about the game play and performance and Counter-Strike litterally had it all in my opinion.  Even today after so many years, I occasionally come back and play Counter-Strike just because it is one of the greatest Counter-Strike versions flat out, anyone disputing this are most likely people that started playing either Counter-Strike: Source or Counter-Strike: Global Offensive first then tried Counter-Strike but if you played it in the right order there is no disputing this, because this game might frighten most the new generation that has expectations to visual graphics having to have a certain standard before they will even touch it.  Counter-Strike is not about the visuals, that is just a bonus, if you want visuals then you probably playing the wrong game, Counter-Strike was never Battlefield nor CoD which probably to many looks visually stunning.  If you want quality in a game then Counter-Strike is one of the best games to play and get, hence why I am recommending this game.;1;1
10;Counter-Strike;Best CS of all time!!!;1;1
10;Counter-Strike;"Awesome oldschool game ;)";1;0
10;Counter-Strike;Nice game, my first time PC games.  9/10;1;0
10;Counter-Strike;Play this game to understand why we say this game is the best FPS of one in the world.  Counter-Strike is release over 10 years. but a lot of player still play this game. (including me).  Why? Because is so easy, fun, and memory. I am play Counter-Strike started in 2002 to now. is over 10 years.  Is like Half - Life . This game is revolution in FPS.;1;1
10;Counter-Strike;10/10 Still the best game ever.;1;1
10;Counter-Strike;  Get outta there, It's gonna blow!;1;1
10;Counter-Strike;Best Game Ever xD But I Cant Play It On My MAC :/;1;0
10;Counter-Strike;The best competitive first person shooter ever created.;1;1
10;Counter-Strike;Game is really good. I like it because of the genre of the game.  I will do some pros and cons for the game  PROS -This game is really old (15 years now), and people still buy it and play it -The game has over 3500 dedicated servers -The community is really big for the game this old -There are really good welcoming server admins -The game has good graphics even for the 15 year old game -It's fun to play  CONS -Some server admins are kicking people because of their high Latency -You have to have really good connection to the internet to play the game as it is meant to be played  I recommed it. I rate it 8/10, would Flashbang my teammate again!!;1;1
10;Counter-Strike;pleying it after school itz very funny;1;1
10;Counter-Strike;"&gt;join german server &gt;shout S13G HEIL &gt;20 german people shout at once &gt;'You have been permanently banned from ther server'     10/10 would s13g h31L again  fact: I'm literally banned from every German server in the server list because i shouted h3il hitler or gas the jews too much";1;1
10;Counter-Strike;Still the best of counter-strike! :) keep it alive;1;1
10;Counter-Strike;The game may be old now but it is still a great game and full of fun custom maps. It's a good way to spend time with frineds and/or family with low hardware requirments and cheaper pricing. The game may be modded to improve your expierence as well which is allows for more customized game play that never gets old.;1;0
10;Counter-Strike;it was one the best fps games back in a days.. would go back in time when this game was still popular   10/10;1;1
10;Counter-Strike;Harder than CSGO;1;1
10;Counter-Strike;"A game that is so much fun and nostalgic.  Brings back so many memories.   Always in my heart. &lt;3  10 / 10 - Still fun nowadays.";1;1
10;Counter-Strike;Everyone Gets Grenades Fire In The Hole Fire In The Hole Fire In The Hole Fire In The Hole Fire In The Hole Fire In The Hole Fire In The Hole Fire In The Hole Until Everyone Died the end;1;1
10;Counter-Strike;"It's a very good game &lt;3 ^^";1;1
10;Counter-Strike;3 Words about this game:  OLD, BUT GOLD.;1;1
10;Counter-Strike;This was the first game I ever played, and the game which made me love gaming.   Bless you, 1.6;1;1
10;Counter-Strike;Game of my childhood.  It was the year 1998, i-ve been having my Pentium3 PC for a few months (just upgraded from a 486 DX2 with windows 3.1) and my cousing comes along and shows me the new game he got...  I ended up playing it for a whole year... over and over again.  And then came along Counter-Strike 1.1 in 2000... and then the other mods from Half-Life.  Thank you for my beautifull childhood;1;0
10;Counter-Strike;Counter-Strike is a first-person shooter game from Valve, the first of the Counter-Strike series.  Play the world's number 1 online action game. Engage in an incredibly realistic brand of terrorist warfare in this wildly popular team-based game. Ally with teammates to complete strategic missions. Take out enemy sites. Rescue hostages. Your role affects your team's success. Your team's success affects your role.  Counter-Strike is a round based game where you play as counter terrorist or play as terrorist. As a counter terrorist, your task is to prevent the terrorist from planting a bomb and detonate it or rescue a captured hostages and lead them to the hostage rescue zone, while the terrorist team has to do the opposite. Weapons has hard recoil so you can't just spray and pray, short burst fire can save you in critical situation. Before the round begins, you can and need to buy weapons and equipments with money, you get money by winning the round or killing the enemy team. This type of gameplay encourages team work.  Personal Rating: 10/10;1;0
10;Counter-Strike; Counter strike is one of the first-played video games when I had a PC 9 years ago.  I had an illegal version installed from a third party website, yes I never heard Steam before. And sitting there, playing against bots almost over the night.  Display - A CRT monitor about 15.6 inches. Processor - Pentium Celeron singel core processor with 2.3 GHz. Graphics - nVidia Geforce 4 MX440  Memory - 256 MB with uknown specs anymore. Up to 80 GB hard disk storage that's all I got.  Later on more games came to me running on this PC for more than 2 years before I got a new one. Wolfstein, Battlefield, Medal of Honor, Half Life, Voice City and something like these. ;1;0
10;Counter-Strike;This game was so fun before css and csgo;1;1
10;Counter-Strike;Now i know what you guys are probably going to say: 'OMG this game sucks the graphics are bad D:' and like 'Pfff this game is old nobody still plays it. well it's not, its a game that's made like 13 years ago so don't expect frosbite engine graphics etc... instead you get the way more epic pixel-ish graphics and really classic sounds, and this game is still active with about 30k to 40k players each day.(That's more then all cod games together) And in my opinion it's a must have game since it's one of the best games ever and you still can install skins etc and it's price is good it's only 10 euro or dollars for this great game.;1;0
10;Counter-Strike;Classic which started the legendary CS franchise.;1;1
10;Counter-Strike;"A heart-pounding, visceral experience that gets under your skin. The 'just one more round' addiction factor is very high. When you play it properly, with team work that clicks like a well-oiled machine, the game offers a sense of accomplishment and comradery that is simply amazing.Buy it, download it, whatever; just get on board and enjoy. Sure-fire fun for the online enthusiast.";1;0
10;Counter-Strike;This game is one of best games for me. I recommend this game to all, but i recommend buying Counter Strike: Conditon Zero and completing the game on hardest difficulty two times. Then play Counter Strike. This is one of old generation games so I wanted to buy This game is one of best games for me. I recommend this game to all, but firstly buy Counter Strike: Conditon Zero and complete game on hardest difficul two times. Then play Counter Strike. This is one of the older games so I wanted to buy it first because i wanted see what it was like before. I played that game, my older brothers played aswell . So when you play this game you have the feeling that you went back in time and played it. Gameplay has been perfect for years. The grapichs are still awsome to me, I play a lot of Black Ops 3 on ps4, this is way better than that for me. So if you have pasion and love to games first play Counter Strike , trust me you will had a lot of fun.  I rate the game10/10.;1;1
10;Counter-Strike;  i love this game :);1;1
10;Counter-Strike;Old but gold!;1;0
10;Counter-Strike;The best FPS game of all time hands down ! I have been playing this game from the early betas right from the begining ! (I still remember to this day, the character's legs weren't moving, it was on cs_siege) This was back in late 1999 or early 2000, now its allmost 2017 and I am still playing ! That is 17 years. This game has stood the test of time. Modern games are spurring like mushrooms with advanced graphics and whatnot, but none of them can give you the experience that this game can give you. I can sincerely say that there are a total of 2 maybe 3 games in all gaming history that can match this game's gaming experience. All in all I recommend this game to any new players who may come across it, who are looking for an amazing online multiplayer experience, and also a big shoutout for the old-school player as myself, don't stop playing this gem ! I sincerelly fear that it will take a very long time until a masterpiece of a game like this will appear, maybe even never. But who knows ? Untill then start cs 1.6 gl and hf ! :);1;1
10;Counter-Strike;Counter-Strike 1.6 ruined many hours of my life!;1;1
10;Counter-Strike;The best CS version! Old school :-D;1;0
10;Counter-Strike;GREATEST GAME OF ALL TIME!;1;1
10;Counter-Strike;My old game :) , Good Game ever;1;1
10;Counter-Strike;Buy Condition Zero instead if you want to play with bots. And Global offensive if you want to play multiplayer. But wait, I'm not done yet. Your PC/laptop can't handle CS:GO or CS source but still wants to play Multiplayer? Then this legendary FPS game is the right place to do it.;1;0
10;Counter-Strike;My first game on steam, and after all these years since 2004, CS is still my favorite game. It's interesting, fun and nice FPS game!  10/10;1;0
10;Counter-Strike;Classic masterpiece full of minimalistic concept of 'shooting bad guys'. 7/10;1;1
10;Counter-Strike;if only the servers were active in australia, good game either way.;1;0
10;Counter-Strike;=100,000 hours;1;1
10;Counter-Strike;.    ;1;1
10;Counter-Strike;10/10;1;0
10;Counter-Strike;Where it all started :) A true classic to the Counter-Strike Series that will never get old.;1;0
10;Counter-Strike;Great game. A must have for any Steam user.;1;0
10;Counter-Strike;"better than cs:go: - you have spray feature (removed in cs:go) - you have flashlight &amp; nightvision (removed in cs:go) - you have dark maps and/or dark places on a map (removed in cs:go, dark places are pretty bright, this is why there is no more flashlight &amp; nightvision, it destroys the immersion, dark places &amp; dark maps are useful for many aspects ingame (hiding or warcraft server when cloaked or when you want someone to knife) and reminds me of 2002 game bf1942 where dark maps are not really dark lol. VALVE shame on you) - You have character selection (removed in cs:go) - you have no ranking &amp; market feature (added in cs:go, everyone plays cs:go because they think they end up as a rich-?????, also on every server there is trade spam in chat and even you get friendrequest spam from traders, also community is not looking at your skill anymore, but at your rank and not every server + singleplayer against bots has rank enabled.)  - You have no CoD clone like CS:GO  Unlike CS:GO, everyone plays this for fun, not for useless skins, money, rank etc.. also, here you cant waste 600$ for a skin. You can get even new models (which does not only change your weapon texture, but the model) from gamebanana for FREE! You can make your M4 look like the G36C etc.  10/10 my fav childhood game";1;1
10;Counter-Strike;The best;1;1
10;Counter-Strike;I ll never forget these days and months, I spent to throw grenades on de_dust 2x2, kill zombies with machinegun and run for my life, with my cracked version of cs 1.6.  Goodnight, sweet prince ;1;1
10;Counter-Strike;1.6 is love, 1.6 is life;1;1
10;Counter-Strike;The most legendary competitive fps game you could imagine. Same old graphics but still keeps you playing.;1;1
10;Counter-Strike;Counter-Strike is a pretty old game of 'shooter', which was developed in 1999, and since 2000, supported by Valve. This game immediately caught on millions of players around the world. The game is a confrontation of terrorists and counter-terrorists, representing the forces of good and evil. Objectives of the opposing sides differ depending on the map, in which the battle.  And here is my thoughs..  This is the most entertaining video game i've ever played since 2007. I think i've played this game like 2000hrs i guess, played only the cracked version in that day... I finally i bought this game and it's worth 10 bucks indeed. I still play CS 1.6 because i had an amazing childhood with it! By that i didn't mean online or with bots but i had lots of LAN-party's in my country and my friends still play it though but theres still Lan-party's sometimes in my country ^^ The game is still fun and it never gets boring! I mean todally this game has lots of gamemodes which is ZM/ZE/CSDM/GUNGAME/FURIEN/SURF/DEATHRUN/BASEBUILDER and more and more and more... It's just fantastic! :D  10/10 Would recommand it!;1;1
10;Counter-Strike;Counter-Strike is a first-person shooter game from Valve, the first of the Counter-Strike series.  Play the world's number 1 online action game. Engage in an incredibly realistic brand of terrorist warfare in this wildly popular team-based game. Ally with teammates to complete strategic missions. Take out enemy sites. Rescue hostages. Your role affects your team's success. Your team's success affects your role.  Counter-Strike is a round based game where you play as counter terrorist or play as terrorist. As a counter terrorist, your task is to prevent the terrorist from planting a bomb and detonate it or rescue a captured hostages and lead them to the hostage rescue zone, while the terrorist team has to do the opposite. Weapons has hard recoil so you can't just spray and pray, short burst fire can save you in critical situation. Before the round begins, you can and need to buy weapons and equipments with money, you get money by winning the round or killing the enemy team. This type of gameplay encourages team work.  Personal Rating: 10/10.;1;1
10;Counter-Strike;This game an immortal :D;1;0
10;Counter-Strike;better than CS:GO this game make guns feel more realistic than new generation games;1;1
10;Counter-Strike;Still the best CS ever made!;1;1
10;Counter-Strike;It's a classical game for everyone to enjoy. It always takes me back to Counter-Strike 1.6 when I need to remember how to play 1st person shooters :);1;1
10;Counter-Strike;Thanks for a great childhood;1;1
10;Counter-Strike;+ AAA game, 50% skillz and 50% strategy. + Easy to play but hard to master. + Playing it since 2002 + 1000+ hours invested only in steam (since 2011). + 10+ smashed keyboards. + Best rage-quit simulator! + The game that apparently my mom plays in secret since every player knows her. + Achievement unlock: Learn to verbally abuse people in Russian, Spanish and Portuguese. + The reason why the steam platform came into existence. + The grandfather of tactical FPS.  1.6/1.6 I would smash my keyboard again!;1;1
10;Counter-Strike;It's an verry competitive game with a lots of acction and a lots of mods. The old school shooter.;1;1
10;Counter-Strike;good game and more cheaters;1;0
10;Counter-Strike;Classic of Counter-Strike. The best game for more than 10 years. If you've never experienced it, just get it.  100% recommend.;1;1
10;Counter-Strike;"Amazing game, full of good and old memories, 17 year old game and still alive &lt;3 Hope these old 1.6 days can be back... :) #StillPlayinIt";1;1
10;Counter-Strike;????ing nostalgic m8. Best sound N/A. Best Graphix N/A. Nothing better than good ol' 1.6.   And I am an Ex. Team 3D player.;1;0
10;Counter-Strike;You can do thingies and shoot heads!;1;1
10;Counter-Strike;-Love to shoot people with real life guns with different names? -Have you ever dreamed to kill terrorists and even be a terrorist? -Love playing the same, universal map over and over just because it's the only map you'll ever know? (*cough* dust2) -Have you a desire to work as a team to complete objectives? -Do you know how to speak Brazilian-Portuguese and Romanian? (Awesome because many servers have players that have Brazilians, Romanians, and many other South American/Eurpoean players) -Love nostalgia? -Love to have fun? -Love getting an extra game with bots in it for free?  -Love randomly dying from wallbangs?  Great, you've come to the right game. Seriously though, despite the somewhat smaller North American community (Which is still big for the old game it is) it's probably one of the greatest games i've ever come to play, and i've only had it for about a year, and i'm gonna add hundreds of thousands of hours playing this. I don't even have actual friends that play with me yet I can still have fun with this game. From the countless recoil patterns to remember from all the guns, to the extremely friendly community (for the most part) and playing all these classic maps. Yes, of course there's hackers, you'll see a few of them, but they don't ruin the game. Either the server's admin can just ban them or you can just go to a different server, it's not gamebreaking or anything. And besides, if you get this you also get Counter-Strike: Condition Zero, which has bots. Hell, you can even download Zbots for 1.6, and it waypoints for you! Definitely get this game. This game stands the test of time.  10/10 Would throw brick-looking grenades at terrorists again.;1;1
10;Counter-Strike; Counter-Strike:  I started playing cs when I noticed jacking off isn't the only activity to do on a computer.  Sometimes the most simple games like Counter-Strike are the ones that live to this day. The gameplay is very simple - defend as a Counter-Terrorist, attack as a Terrorist to plant the bomb or save the hostages as a CT.  CS is one of the greatest and undermined games in history. It is, in my opinion, the best game to ever have a crosshair. ;1;1
10;Counter-Strike;If you can't get Counter-Strike: Global Offensive, this is great replacement for it. It's not as popular, but it still has a big amount of players. Some servers may be in languages you can't understand, but the game is still very fun and requires a great amount of skill. One of the best first person shooters, that still holds to this day from 1999. Although the game's graphics...aren't really the best. Even then, you can get skins, map textures, etc. to spice the graphics up a little bit. Though to me, graphics don't really matter. Highly recommend this game. 9.5/10;1;1
10;Counter-Strike;"I've been playing this game for 10 years (7 or 8 years on non-steam), and it still amazes me with the fact that people are still playing this game.   Met bunch of amazing people, learned english more than what school has taught me, joined and left great community every now and then; this game has a huge impact on my life, from personality to the way I see the world (not exaggerating).  Some people claimed they have slept with my family, some claimed they are not a hacker (while their crosshair moves furiously, claiming it was an earthquake), some other claimed they can play better if their ping was lower and some other claimed they have tracked my IP and are on the way to kill me. What a super friendly community.  Best multiplayer fps game in the history of mankind, never gets me bored with tons of user-made mod, and one thing that this game never cease to amaze me is the fact that this game has a better hitbox than CS:GO (come at me CS:GO plebs)  1.6/Counter-Strike, would get rekt by a player playing in the earthquake again";1;1
10;Counter-Strike;"I've been playing this game for 10 years (7 or 8 years on non-steam), and it still amazes me with the fact that people are still playing this game.   Met bunch of amazing people, learned english more than what school has taught me, joined and left great community every now and then; this game has a huge impact on my life, from personality to the way I see the world (not exaggerating).  Some people claimed they have slept with my family, some claimed they are not a hacker (while their crosshair moves furiously, claiming it was an earthquake), some other claimed they can play better if their ping was lower and some other claimed they have tracked my IP and are on the way to kill me. What a super friendly community.  Best multiplayer fps game in the history of mankind, never gets me bored with tons of user-made mod, and one thing that this game never cease to amaze me is the fact that this game has a better hitbox than CS:GO (come at me CS:GO plebs)  1.6/Counter-Strike, would get rekt by a player playing in the earthquake again";1;1
10;Counter-Strike;For the past 16 years this wonderful educational game has taught children other languages,that many foreign men have had sex with their mother, and fire in the hole. I wonder why I get in trouble when I stand up during English and yell 'Fire in The Hole!' and lob random ???? at people. I was in Spanish one day and I was startled as I was daydreaming of CS and I told the teacher I slept with her mother in Spanish. Turns out she's dead. This is the game that coined the term 'I am autistic and want to kill myself'. 10/10 would fire in the hole again.;1;1
10;Counter-Strike;Counter-Strike is a first-person shooter video game developed by Valve Corporation. It was initially developed and released as a Half-Life modification by Minh 'Gooseman' Le and Jess 'Cliffe' Cliffe in 1999, before Le and Cliffe were hired and the game's intellectual property acquired. Counter-Strike was first released by Valve on the Microsoft Windows platform in 2000. The game later spawned a franchise, and is the first installment in the Counter-Strike series. Several remakes and Ports of Counter-Strike have been released on the Xbox console, as well as OS X and Linux.   Set in various locations around the globe, players assume the roles of members of combating teams that include counter-terrorists and terrorists. During each round of gameplay, the two teams are tasked with defeating the other by the means of either achieving the map's objectives, or else killing all of the enemy combatants. Each player may customize their arsenal of weapons and accessories at the beginning of every match, with currency being earned after the end of each round.;1;1
10;Counter-Strike;Thank you, Valve, for our happy childhood! ;1;1
10;Counter-Strike;legend in FPS game. legend is still alive. This is CS 1.6 !!!;1;1
10;Counter-Strike;Its ok;1;1
10;Counter-Strike;Very good game, the best counter srike so far. ;1;0
10;Counter-Strike;A classic, sometimes still massively played in eerie internet cafés in some countries.;1;0
10;Counter-Strike;I don't care what anyone else says, but CS 1.6 is the #1 FPS and it will never die. :);1;0
10;Counter-Strike;CONNECT 91.211.116.28:27015;1;1
10;Counter-Strike;Played since 1999;1;1
10;Counter-Strike;literally the best multiplayer fps game in existence;1;0
10;Counter-Strike;"CS is fast paced, intense. this game will not disappoint. The 'just one more round' addiction factor is very high. I've been addicted since 2007. I don't have a ????ing vision for what i am saying. I'm making this ???? up as I go. Buy it, download it, whatever; just get on board and if you enjoy it you will NEED it!  Counter-Strike 4 life.";1;0
10;Counter-Strike;:);1;0
10;Counter-Strike;Once bought, your f*cked. 10/10;1;1
10;Counter-Strike;Better than CoD. 10/10;1;1
10;Counter-Strike;the best game for RPG and it was very old and till now it is the most epic game :D;1;0
10;Counter-Strike;it's good game when you play with you friends in multyplayer mod, but i do not recommend this game for offline mod  This is some good settings to paly better    Choose The high resolution on options     Get High fps by typing this cmds on console :      fps_max 333    fps_modem 333    developer 1 Counter-strike (CS) it's great game for low pc(s)  ;1;0
10;Counter-Strike;.;1;0
10;Counter-Strike;IT'S THE BEST MULTIPLAYER GAME EVER!!!  10/10  ;1;1
10;Counter-Strike;The greatest game ever made, with Half Life in second. The father to competitive shooters. I'm happy to be back playing it;1;1
10;Counter-Strike;Play this game for skill no need buy anything  No pay to win Use strategy and real game fps with recoil You have to understand and practice to make  Your self pro;1;0
10;Counter-Strike;Ruined my life;1;0
10;Counter-Strike;Once in the 6 years I met this wonderful game, still remember playing with a friend :)   It was fun. The game is 10/10;1;1
10;Counter-Strike;Addictive Multiplayer game for me from Years. Till date the only Game i Like to play Online with friends. Love it!;1;0
10;Counter-Strike;  #thebest;1;1
10;Counter-Strike;Great Game :));1;0
10;Counter-Strike;STEAM IJUEPUTAS DEJAME JUGAR CS;1;0
10;Counter-Strike;Play this game. It´s awesome.;1;0
10;Counter-Strike;Counter Strike, A game which changed the era of First person shooting game since it was born made in 1999 beta version Released on 2000 'The Game' Released on 2002 *I think*   I personally think counterstrike or CS made steam what it is thou Dota 2 and several others are there. This game has been ranked Number# 1 Since 2000 In front of my eyes. Ranked 1 by several industries and one of the most online server recording having more servers than any other game, Game  tracker.com  not rs.;1;0
10;Counter-Strike;im not 12 u idiot im 13. my dad works for valve and if u win im calling hacks and texting him on my nokia to tell him to ban your computer from the internet you noob. my mom owns microsoft so ill break ur windows noob.  if u use mac u need to die.  this game is ok;1;1
10;Counter-Strike;The mother of all FPS games! Although some may argue that this is a outdated game, I still love it. You get that awesome freedom of movement which you cannot get on CS:S (as much) and on CS:GO. In addition, this game nearly runs on all pc's even potato's with wires. It has a large modding team behind it (AMXX), which isn't affiliated with Valve but nevertheless it makes the game 100x better, and adds amazing mods to it.;1;0
10;Counter-Strike;The best FPS game in history !;1;0
10;Counter-Strike;Even though the new CS is out the old never gets old.;1;0
10;Counter-Strike;So i buy this game to become good at counter strike but i don't good because 1.6 is hard so i buy source to become good at counter strike but source is hard so i buy global offensive to become good at counter strike but i become silver 1 and realise game is not hard... life is hard and friend once told me to kys (kappa your soul) and i think it is great idea! Any way if you good at counter strike game it is fun if not deinstall game because if you're bad at game you are bad. Overall great game but also bad. Yes thank for read!  Btw Paradise Hillz is ugly ????. Thank for read!;1;1
10;Counter-Strike;One of best FPS games ever, it's about 14 yrs old, but still getting updates. Thanks valve.;1;0
10;Counter-Strike;Best Esport game of 21th century .   Good :   -easy to play -no cheaters ( maybe 10% if you play on random pubs) , in CSGO 60% cheating. -best game for tournaments as 5x5 -not boring , you can play again and again to improve ur skill  Bad :  VALVE did not support number one online action/esport game before die  was a lot of bugs   9.7/10  Recommend!;1;1
10;Counter-Strike;Pew pew since 2000, still works!;1;1
10;Counter-Strike;nice game...very nice;1;1
10;Counter-Strike;i love this im old player;1;0
10;Counter-Strike;Excellent, superb, babelicious game. Ruined my last year of Jr. High and a few of my High school years, would ruin again 10/10.  Excelente juego. Arruino unos años de escuela, arruinaria de nuevo 10/10.  PS  I miss my WON ID.;1;0
10;Counter-Strike;They copied the AK and other things from CoD 4. Bad game;1;1
10;Counter-Strike;For me it is one of the best games on steam community :);1;1
10;Counter-Strike;this paradise game;1;0
10;Counter-Strike;10/10;1;1
10;Counter-Strike;Old Good FPS.;1;1
10;Counter-Strike;What a greade game had real good times whit this;1;1
10;Counter-Strike;Its alot of fun.;1;0
10;Counter-Strike;Yeah... the old Counter-Strike.... Everybody know, what CS is.. Counter-Strike - My rating - 9/10   Why or Why not to play this old classic ?  Positive:  It´s a legendary game, and if u playing games like CS:GO etc. u will like it, cause it will be legendary in your library. Almost everybody played CS 1.6 'from start his cs:go career' Counter-Strike 1.6 is latest and best version on the game, and if u purchase CS, u can play it, if u will download it, there´s is some chance, that u cant play it (Win 8 etc).  Most of legens/pro´s in CS:GO played CS 1.6, it´s like beginning, and it could be your beginning!   Negative: No more good tournaments on CS 1.6 (On CS:GO are tournaments like EMS, Dreamhack etc.) Graphic+Gameplay - Graphic sucks... but its still better then WarZ:P Gameplay.... yeah, crouching sucks, aiming sucks... u know... bad gameplay, if u see CS:GO, when is all so smooth, u will hate CS 1.6... but if u play CS 1.6 before then CS:GO, its good for you, and u will like it (probably:D)  So... my opinion is: It´s legendary game, everyone, who likes FPS must have this in his/her:P steam library. :)   ;1;0
10;Counter-Strike;Counter-Strike is a pretty old game of 'shooter', which was developed in 1999, and since 2000, supported by Valve. This game immediately caught on millions of players around the world. The game is a confrontation of terrorists and counter-terrorists, representing the forces of good and evil. Objectives of the opposing sides differ depending on the map, in which the battle.  And here is my thoughs...  This is the most entertaining video game i've ever played since 2007. I think i've played this game like 2000hrs i guess, played only the cracked version in that day... I finally i bought this game and it's worth 10 bucks indeed. I still play CS 1.6 because i had an amazing childhood with it! By that i didn't mean online or with bots but i had lots of LAN-party's in my country and my friends still play it though but theres still Lan-party's sometimes in my country ^^ The game is still fun and it never gets boring! I mean todally this game has lots of gamemodes which is ZM/ZE/CSDM/GUNGAME/FURIEN/SURF/DEATHRUN/BASEBUILDER/MIX/PCW/CM/AUTOMIX/BRUSH/ARUSH and more and more and more... It's just fantastic! :D  10/10 Would recommand it!;1;0
10;Counter-Strike;Best Fps game ever;1;0
10;Counter-Strike;Old but Gold.;1;0
10;Counter-Strike;Greatest game ever.;1;0
10;Counter-Strike;Greatest game ever.;1;0
10;Counter-Strike;The best game ever;1;0
10;Counter-Strike;Well only a line: its a life time addiction.;1;0
10;Counter-Strike;Flashbang my face;1;1
10;Counter-Strike;"One of the best classic multiplayer games ever!  Best gameplay in multiplayer games i've seen.  Most People, who play CS:GO never played CS 1.6, which is kinda sad.. Not a single CS Game can replace 1.6.  Btw. Most E-sport tournaments were held in cs 1.6.  So since CS:GO came out, CS 1.6 kinda lost advantage. (Mostly cause of the years it already has.)  We will miss you 1.6 &lt;3 Thank you for all the love and fun you gave us .. :(  R.I.P.  Remembrance of Counter-Strike 1.6:  http://www.youtube.com/watch?v=nrUMZZiheLU ";1;0
10;Counter-Strike;Best game in the world! :-);1;0
10;Counter-Strike;so old! still a better story then twilight.;1;1
10;Counter-Strike;The best of all.;1;1
10;Counter-Strike;as;1;1
10;Counter-Strike;This game is the Game of the Millenium...It's the only game that is played from 2000 to today. Every PC is capable to play this game, even the one that didn't got their driver updated on 2003(Probably). So yeah, if you are a fan of old-school, this game is for ya'.;1;0
10;Counter-Strike;The best game;1;0
10;Counter-Strike;...;1;0
10;Counter-Strike;"this game is awsume ,Graphics dose'nt matter for a GamER ;)";1;0
10;Counter-Strike;Nice Game TO play !!;1;0
10;Counter-Strike;Still better than CSGO, CS is rule, is free modable, it mean you can play online even ou modded it. CSGO cannot play online if modded, except map;1;1
10;Counter-Strike;Forever Retro! Current!;1;0
10;Counter-Strike;"very good good game play all &lt;3";1;1
10;Counter-Strike;Nice game! );1;1
10;Counter-Strike;?????????;1;1
10;Counter-Strike;Old but still the best;1;1
10;Counter-Strike;Old times ^^  This game have a lot of cheaters, but it's still good old clasic.. Old but gold! :);1;0
10;Counter-Strike;best first person shotter of all time   very compatative but i feel like valve not supporting it any more :(;1;0
10;Counter-Strike;"So the dudes who really play Multi player games, a note to every Indian regardless whether it is a parent or a gamer.  http://www.hltv.org/?pageid=135&amp;userid=487400&amp;blogid=8331&amp;profile=1#r5441265  Go through my blog. and you will have a change of mind .. I bet P.S : Its long but worth the time spending :)";1;0
10;Counter-Strike;"- After all this time?  - Always. &lt;3";1;0
